201360,207999,1
201408,274095,-1
201427,210284,1
201427,239130,1
201427,202911,-1
201427,242398,-1
201427,215880,-1
201437,277838,1
201462,201463,1
201469,222027,1
201489,201667,-1
201489,219587,1
201489,255309,1
201489,287712,1
201491,203032,1
201494,201495,1
201494,231243,1
201494,262438,1
201494,292517,1
201494,296760,-1
201530,212893,1
201562,211762,1
199786,200170,1
199786,199839,1
201577,206126,1
201620,264031,1
201629,228061,1
201629,260557,1
201629,239694,1
201629,266909,1
201629,271397,1
201656,241184,1
201656,201887,1
201656,282633,1
201656,205645,1
201656,287578,1
201656,271943,1
201656,277629,1
201666,203601,1
201669,223734,1
201679,298974,-1
201697,209648,1
201739,249887,1
201751,201818,1
201760,204622,-1
201762,202879,1
201766,204526,1
201775,201776,1
201779,248403,1
201846,262129,-1
201852,206437,1
201868,201869,1
201898,295608,-1
201961,280831,1
201961,239371,1
201961,252420,1
201964,258765,1
201977,207127,1
201991,201992,1
202018,239130,1
202027,202028,1
202046,224380,1
202097,257191,1
202113,241692,1
202118,211762,1
202216,227552,1
202233,209513,-1
202270,243427,-1
202270,207186,-1
202327,211762,1
202356,287604,1
202383,253426,-1
202394,231039,1
202394,232195,1
202416,202417,1
202416,260558,1
202416,292095,1
202416,261183,1
202416,203983,1
202416,235766,1
202416,223559,1
202416,222557,1
202416,251075,1
202416,231441,1
202416,288822,1
202416,265056,1
202416,212234,1
202416,291706,1
202479,202480,1
202551,280278,1
202566,202567,1
202667,257888,1
202668,213839,1
202675,202676,1
202776,260689,1
202777,202778,1
202777,204862,1
202777,203718,1
202787,268958,1
202792,202793,1
202817,269225,1
202831,233600,1
202836,238863,1
202848,277664,1
202858,203339,1
202867,202868,1
202935,274095,1
202956,204603,1
202970,203772,-1
202970,203033,1
202994,204486,1
202994,289842,1
203031,279122,1
203032,203033,1
203077,237990,1
201359,241578,1
201359,292269,1
201359,266084,1
201359,231509,1
201359,271943,1
201359,216430,1
203115,258195,-1
203115,268499,-1
203115,234511,1
203115,248658,1
203115,247103,1
203115,262153,-1
203115,236359,1
203115,211800,1
203138,248843,-1
203139,233054,1
203140,211440,1
203140,221606,1
203140,235157,1
203159,296847,1
203221,207686,1
203241,214801,1
203241,261899,1
203241,249622,1
203241,288676,-1
203241,223559,1
203241,224644,1
203241,276940,1
203247,234901,1
203257,203258,1
203273,204242,1
203284,203747,1
203324,240005,1
203335,233046,1
203335,207222,1
203335,255119,1
203335,249622,1
203335,294473,-1
203339,213786,1
203347,298737,1
203383,203493,1
203409,280252,-1
203423,205081,1
203443,261565,-1
203455,255202,-1
203455,207186,-1
203455,292566,1
203455,257386,1
203455,222263,1
203460,203493,1
203467,290891,1
203475,267844,1
203477,204862,1
203477,203718,1
203477,204774,1
203482,203483,1
203493,209513,1
203504,204862,1
203504,203718,1
203504,204774,1
203516,203517,1
203518,268787,1
203569,266633,-1
203583,237118,1
203586,210929,1
203586,278049,1
201175,202992,1
203599,245500,1
203599,289842,1
203599,270572,1
203599,207186,1
203599,238331,1
203599,282870,1
203599,287856,1
203599,291397,1
203599,234953,1
203599,204239,1
203599,288418,1
203599,241374,1
203600,208387,1
203605,204418,-1
203605,261449,1
203605,228970,1
203605,211025,1
203608,260123,-1
203626,203627,1
203636,235860,1
203643,258765,1
203701,239291,1
203718,204862,1
203718,204774,1
203782,203783,1
203836,234726,1
203857,235199,-1
203900,210284,1
203900,239232,1
203900,204418,1
203900,288822,1
203900,277548,1
203907,289653,1
203916,290995,1
203960,240311,1
203960,204418,1
203960,282519,1
203984,236981,1
204078,204079,1
204078,221573,1
204078,225211,1
204078,226231,1
204078,221784,1
204078,247192,1
204078,253814,1
204078,262137,1
204078,259191,-1
204078,237950,1
204078,234246,-1
204174,287856,1
204174,234350,1
204201,204222,1
204288,261449,-1
204288,224574,-1
204321,231127,1
204337,270689,1
204337,237414,1
204337,210284,1
204337,280326,1
204337,249622,1
204337,233974,1
204337,261208,1
204337,256176,1
204337,244251,1
204337,218351,1
204337,262751,1
204345,204386,1
204398,204399,1
204404,288847,1
204404,295983,1
204417,204622,1
204466,280367,-1
204466,225252,-1
204486,298276,-1
204525,204526,1
204525,216938,-1
204550,253291,1
204558,237990,1
204609,250714,-1
204621,204622,1
204621,285907,1
204621,216631,1
204621,224267,1
204621,238184,1
204621,231243,1
204621,279109,1
204621,256565,1
204621,213885,-1
204621,288677,-1
204621,242266,1
204621,205491,1
204621,237990,1
204621,270717,1
204621,224409,1
204621,248612,1
204621,297788,-1
204621,204917,1
204635,204636,1
204635,238002,1
201166,204718,1
204720,204764,-1
204774,204862,1
204860,205081,1
204860,206437,1
204870,248875,-1
204871,245151,1
204871,299476,-1
204917,269106,1
204917,290625,1
204917,285907,1
204917,266084,1
204917,298157,1
204917,247162,1
204917,205491,1
204917,282870,1
204917,225480,1
204959,254049,1
204970,214089,1
205006,235367,1
205027,205028,1
205029,266164,1
205067,205068,1
205081,235989,1
205085,231062,1
205120,231103,-1
205156,214139,1
205173,238091,-1
205187,211312,1
205372,242779,1
205411,242658,1
205411,236577,1
205411,231589,1
205411,231595,1
205411,241556,1
205433,267235,1
205463,205464,1
205467,255898,1
205490,205491,1
201336,294369,1
201336,288418,1
201336,233600,1
201336,266840,1
201336,238184,1
201336,239317,1
201336,245729,1
201336,260558,1
201336,291602,1
201336,255181,1
201336,204418,-1
205515,207934,1
205515,224267,1
205541,240058,1
205541,269243,-1
205541,290331,1
205541,257987,1
205541,256176,1
205541,211714,1
205582,236234,-1
205606,261561,1
205621,241729,1
205621,238331,1
205621,276254,1
205623,214139,1
203237,253067,1
205644,206144,1
205644,205645,1
205674,214139,1
205690,263801,1
205705,234543,1
205705,215938,1
205779,277483,-1
205869,212893,1
205869,241850,1
205891,206088,1
205946,236832,1
205960,207186,1
206024,207235,-1
206030,280278,1
206030,219462,-1
206065,219499,1
206079,219499,1
206106,206107,1
206124,215807,1
206126,231317,-1
206126,293737,1
206126,231441,1
206126,276940,1
206126,266569,1
206142,210284,1
206144,226985,1
206144,210284,1
206144,290844,1
206144,207127,1
206165,235645,-1
206203,257987,1
206214,206215,1
206218,269241,1
206223,240619,-1
206247,265800,-1
206377,280278,1
206377,221652,1
206379,259745,1
206529,206530,1
206573,299659,1
206654,281706,1
206675,206676,1
206679,284473,1
206724,263926,1
206724,208539,1
206724,206752,1
206724,233969,1
206724,246386,1
206724,225131,1
206724,264585,1
206724,225095,1
206724,235544,1
206836,206837,1
206854,287769,1
201992,205006,1
201992,272378,1
201992,210284,1
201992,279109,1
201992,213885,-1
201992,204441,1
201992,235367,1
206875,224335,-1
206892,243428,-1
206936,208241,1
206936,257987,1
206936,210284,1
206945,232734,-1
206987,249887,1
206987,262751,1
206987,238661,1
206991,225095,1
207018,280269,1
207028,233974,-1
207040,287604,1
207062,241874,-1
207066,260426,1
207097,207098,1
207100,253426,1
207115,294260,1
207115,211762,1
207116,207117,1
207116,211417,1
207119,262114,1
207119,225095,1
207119,207120,1
207121,215807,1
207121,235544,1
207127,237067,1
207127,223418,1
207127,216583,1
207214,229577,1
207230,237990,1
207270,261565,1
207270,207271,1
207270,213509,1
207272,258195,1
207283,260571,1
207295,289760,1
207334,270572,1
207338,299589,1
207339,258195,1
207344,207486,1
207391,253793,1
207406,223579,1
207410,226008,1
199945,290891,1
207435,265981,1
207444,207445,1
207506,263022,1
207517,233349,-1
207519,212915,1
207519,282884,1
207519,237718,1
207573,210752,1
207601,207602,1
207650,256232,1
207690,207691,1
207714,263476,1
207714,241362,1
207714,262981,1
207714,281871,1
207714,209513,1
207714,223756,1
207714,255181,1
207714,256565,1
207714,222472,1
207714,233481,1
207715,216022,-1
207725,241856,-1
207733,294612,-1
207771,243916,1
207792,207793,1
207792,245500,1
207792,235395,1
207802,235989,1
207934,252936,1
207934,292402,1
207934,226985,1
207934,295491,1
207934,231974,1
207934,241261,1
207934,296847,1
207934,215866,1
207934,223618,1
207934,210412,1
207934,223783,1
207962,237147,-1
207984,207985,1
205366,206045,1
207999,253067,1
200348,201557,1
200348,201596,1
208072,216482,-1
208074,208075,1
208077,208095,1
208077,223122,1
208077,218514,1
208095,223122,1
208095,218514,1
208151,208152,1
208259,232015,-1
208259,216303,1
208259,261110,1
208259,262129,1
208259,290081,1
208259,235297,1
208259,289950,1
208259,265056,1
208264,261899,1
208264,226286,1
208264,276559,1
208264,234228,1
208264,223783,1
208264,210284,1
208264,234283,1
208264,229124,1
208264,256565,1
208277,210824,1
208277,208278,1
208296,210490,1
208298,208316,1
208319,209125,1
208365,257170,-1
208382,295983,1
208382,295982,1
208382,256175,1
201033,241184,1
208559,223319,1
208562,208930,1
208570,266633,1
208611,265568,-1
208618,275688,-1
208663,238278,1
208663,236510,1
208747,208823,1
208755,269016,1
208760,210495,1
208773,250714,-1
208793,238863,1
208793,245348,1
208822,216759,1
208822,233600,1
208823,213870,1
208823,248863,1
208892,237814,1
203033,261183,-1
203033,210284,1
203033,262352,1
208940,281748,1
208978,288303,-1
208978,288345,1
208979,212893,-1
208989,213213,1
209063,288221,1
209080,211425,1
209100,216336,1
209120,209121,1
208463,223418,1
208463,209127,1
209148,242266,1
209148,249622,1
209148,262286,1
209159,209160,1
209162,237067,1
209185,291301,1
209209,211801,1
209231,224267,1
209265,209266,1
209291,209292,1
209331,212099,1
209340,209341,1
209478,211762,1
209480,209481,1
209486,239922,-1
209125,209523,1
209673,209674,1
209693,243639,1
209735,245500,1
209760,273411,-1
209776,236654,-1
209804,243427,1
209819,211312,1
209163,211513,1
209163,262822,1
209163,237067,1
209922,257006,1
209922,257007,1
207602,295491,1
207602,212893,1
207602,216985,1
207602,297224,1
207602,234901,1
209974,231082,1
210019,261562,1
210033,266403,1
210056,216806,1
210056,241850,1
210056,212893,1
210056,257386,1
210056,279278,1
210056,282870,1
210056,257987,1
210056,232953,1
210056,210284,1
210056,259745,1
210056,238661,1
210056,268468,1
210056,243748,1
210056,270572,1
210056,277629,1
210056,252420,1
210056,249622,1
210104,210105,1
210136,214139,1
210166,214139,1
210182,241419,-1
210318,283617,1
210320,217652,1
210324,210325,-1
210337,210338,1
210337,216022,1
210337,233054,1
210355,225131,-1
210399,293646,1
210403,210404,1
210439,288903,-1
210444,237414,1
210444,256303,1
210454,262129,-1
210460,210461,1
210522,210523,1
210532,279278,1
210532,265981,1
210532,286861,1
210532,242264,1
210532,216022,1
210544,210545,1
210546,235993,1
210559,236832,1
210664,265981,1
210664,253361,1
210704,257170,1
210732,210733,1
210740,214139,1
210764,210765,1
210823,210824,1
208119,253067,1
210837,213133,1
210913,228037,1
210940,221034,-1
210955,256771,-1
210955,242266,1
210968,231051,1
210968,211358,1
211047,224576,1
211047,224575,1
211058,211059,1
210394,293646,1
211195,211196,1
211203,238331,1
211221,239371,1
211249,269216,1
211258,286748,1
211261,244271,1
211263,211425,1
211273,211425,1
211345,235628,1
211396,255170,1
211425,287774,1
211432,263456,1
211432,243081,1
211464,228268,-1
211472,211473,1
211490,211555,1
211496,215880,1
211500,243639,1
211503,243639,1
211512,211513,1
211521,247911,1
211523,216575,-1
211604,236102,1
211624,211625,1
211674,216805,1
211674,252301,1
211674,233682,-1
211674,238331,1
211674,272981,1
211674,230951,1
211674,258765,1
211674,253067,1
211674,255170,1
211674,238661,1
211674,236481,1
211674,243291,-1
211674,252302,1
211674,270572,1
211674,220884,-1
211674,282327,-1
211674,265981,-1
211674,264620,-1
211761,222537,1
211762,238278,1
211762,238277,1
211762,295491,1
211762,268398,1
211762,239130,-1
211770,293943,-1
211793,232795,1
211793,247388,1
212069,273411,-1
211835,214547,1
212160,231460,-1
212251,214139,1
212252,234543,1
212252,240413,1
212287,214139,1
212290,241496,1
212290,281943,1
212290,279109,1
212290,213885,-1
212290,291574,1
212290,298974,1
212290,234604,1
212415,212705,1
212517,296904,1
212526,217651,1
212549,237990,1
212557,236850,1
212598,237990,1
212690,217652,1
212701,238977,1
212772,212826,1
212779,241729,1
212843,221389,-1
212911,239766,1
212914,214139,1
212915,231615,1
212926,212927,1
211163,277690,1
212951,222496,1
212951,232734,1
212951,253067,1
212951,265056,1
212951,298184,1
213055,245031,-1
213055,270572,-1
213081,257888,1
213125,213133,1
213132,216853,1
213132,239371,1
213132,256776,1
213174,256771,1
213174,293288,1
213212,213213,1
213277,244715,1
213336,216899,-1
213355,214139,1
213362,233311,1
213362,238050,1
213362,250895,1
213362,232449,1
213420,214139,1
213471,214139,1
213498,217977,1
213543,256058,-1
213550,279580,1
213556,216240,1
213563,216240,1
213594,231082,1
213643,249990,1
213643,248284,1
204636,213678,1
204636,237990,1
204636,204657,1
204636,235544,1
204636,238002,1
204636,207041,1
213826,284961,1
213834,222263,1
213839,259500,1
213839,223783,1
213839,227692,1
213839,263196,1
213839,234283,1
213839,237489,1
213839,234885,1
213839,216899,1
213839,264108,1
213839,241496,1
213839,253291,1
213839,220891,1
213839,252302,1
213839,293732,1
213839,233054,1
213839,233068,1
213839,295491,1
213839,292402,1
213839,245666,1
213849,213850,1
213877,248385,1
214004,218625,1
214034,214993,1
214138,214139,1
209469,216022,1
214367,240454,1
214367,266633,1
206004,277483,-1
214417,265802,-1
214417,216022,-1
214476,280754,1
214492,218931,1
214492,243365,-1
214503,222557,-1
214530,244837,-1
203890,265056,1
214607,216240,1
214659,296013,-1
214725,234514,-1
213695,216616,1
214801,261079,1
214817,243014,1
214817,261079,1
214881,282884,1
214893,299917,1
214893,267213,1
214893,258195,1
214923,221572,1
211059,290331,1
211059,232621,1
211059,277629,1
215239,232535,1
215244,215785,-1
215309,285330,1
215336,233600,1
215357,222351,1
215408,246386,1
210105,293646,1
210105,235802,1
215456,276798,1
215495,238002,1
215495,243291,-1
215502,243748,1
215614,268499,-1
215683,299684,1
215746,216270,1
210523,265056,1
210523,262868,1
210523,213081,1
215757,243284,1
215758,298737,1
215806,216270,1
215866,238672,1
215866,245031,1
215866,295491,1
215866,236296,1
215866,265056,1
215866,249887,1
215866,259500,1
215866,256232,1
215866,262352,1
215366,234080,1
215935,215936,1
215973,220722,1
213715,269393,1
213715,261212,1
213715,217031,1
213715,291200,1
213715,214547,1
216024,294049,1
216024,288418,1
216024,255170,1
216090,236686,1
216092,281943,1
216128,216129,1
216150,258822,1
216192,216193,1
216192,270545,1
216197,216198,1
216251,216899,1
216270,243081,1
216285,237990,1
216291,224881,1
209481,255573,1
209481,216022,1
209481,244708,1
209481,233472,1
209481,235717,1
209481,267632,1
216335,227427,1
216390,260961,1
216429,216430,-1
216583,241729,1
216583,225095,1
216623,248793,-1
216682,265056,1
216710,255170,1
216759,265056,1
216759,233600,1
216770,273944,-1
216775,276541,1
216780,216801,1
216805,242644,1
205101,212995,1
205101,210646,1
205101,239694,1
205101,225354,1
205101,205913,1
216851,231082,1
216936,216945,1
216938,216945,1
216940,216945,1
216943,216945,1
216944,216945,1
216971,265056,1
216971,288418,1
216971,298887,1
216971,279647,1
216987,293732,1
217066,217067,1
217184,293238,1
217251,243102,1
217262,299602,1
217286,240308,-1
217338,243639,1
217365,263567,1
217431,252712,1
217447,282870,1
217447,247911,1
217447,238089,1
203483,288822,1
203483,227427,1
203483,268787,1
203483,203900,1
203483,243213,1
203483,210512,1
203483,218175,1
203483,243014,1
203483,297584,1
203483,210284,1
203483,262893,1
203483,242264,1
203483,253291,1
203483,266164,1
203483,209674,1
203483,241627,1
217594,295983,1
217594,233054,1
217594,288418,1
217697,264017,1
217703,264017,1
217753,266633,1
217810,217811,1
217818,235157,1
204657,224270,1
204657,205814,1
204657,295348,1
217827,269106,-1
217829,217830,1
217875,218536,1
201322,256303,-1
217909,222557,1
217919,258703,-1
217919,222263,1
217919,258107,1
210252,217928,1
210252,210284,1
217937,217938,1
218023,236422,1
218029,237990,1
218088,236850,1
218175,218176,1
218175,234861,1
218175,266263,1
218194,218529,-1
218409,287856,-1
218409,249990,1
218409,288682,1
218409,236666,1
218409,266569,1
218474,263196,1
218536,233687,1
218550,262123,1
218681,219384,1
218681,218747,1
218693,222027,1
218759,296569,1
218780,218781,1
203690,261540,1
203690,204127,1
203690,205957,1
218828,218829,1
218843,221888,1
218871,289355,-1
218957,218958,1
218987,219012,1
218987,219009,1
219009,219012,1
219012,298752,1
219012,282870,1
219023,243639,1
219119,232709,1
219141,261512,1
219194,297055,1
219194,260473,1
219194,244271,1
219194,244708,1
219194,270572,1
219194,265056,1
219194,225131,1
219202,221696,1
219215,268420,1
219215,255623,1
219320,293646,-1
219380,219494,1
219380,290962,-1
219383,219384,1
219420,219421,1
219420,229111,1
219435,220875,1
219448,219449,1
219491,245769,-1
219503,245769,-1
219523,281395,1
219537,267043,1
219538,251574,1
219633,292269,1
219633,248984,1
219633,281484,1
219633,277629,1
219633,261486,1
219633,248235,1
219633,282066,1
219633,288847,1
219633,238050,1
219633,251891,1
219633,239694,1
219633,290844,1
219633,242266,1
219633,245666,1
219633,287863,1
219633,224644,1
219633,234958,1
219633,285020,1
219633,262868,1
219633,245663,1
219633,296561,1
219633,231243,1
219633,252420,1
219633,243427,1
219633,220891,1
219633,293732,1
219633,285165,1
219633,272378,1
219633,232144,1
219633,261524,1
219633,253067,1
219633,241496,1
219633,282870,1
219633,242952,-1
219633,228431,1
219633,255623,1
219633,273029,1
219633,261899,1
219633,221652,1
219633,269106,1
219633,271068,1
219840,262438,1
219898,219899,1
219918,280278,1
219970,247794,1
219970,265056,1
220212,278113,1
220212,262583,1
220212,225095,1
220240,262883,-1
220280,230522,1
220356,253067,1
214847,220344,1
220470,258703,1
220470,278795,1
220510,278848,1
220537,283737,-1
220537,227427,1
220537,294879,1
220537,235644,-1
220567,236422,1
220609,225321,1
220658,263140,1
220710,226726,1
220564,238184,1
220564,285907,1
220564,234283,1
220725,267213,1
220769,238331,1
220870,237990,1
220891,257987,1
220891,265056,1
220903,237990,1
220940,236359,1
217881,240641,1
221055,287712,1
221112,225131,1
211021,279109,-1
221282,259729,1
221310,254354,-1
221342,290081,1
221366,249990,1
221366,236850,1
221366,224697,-1
221366,271603,1
221384,260984,1
221389,249654,-1
221389,281287,-1
221389,238184,1
221389,261251,-1
217578,219995,1
221485,222441,1
221572,238968,1
221572,221573,1
221572,274095,1
221572,265056,1
221572,253814,1
221572,258795,1
221572,253361,1
221572,235717,1
221579,268963,-1
221764,223007,1
221764,247381,-1
221787,269970,-1
221809,262868,1
221844,230371,1
221890,228853,1
221897,263000,1
221897,257170,1
221897,263042,1
221916,260558,1
221916,262981,1
221916,262195,1
221916,281871,1
221916,243284,1
221916,233481,1
221952,223231,1
221985,224068,1
222043,252420,1
222066,236279,1
222079,260571,1
222081,233481,1
222108,242703,1
222108,238222,1
222108,236577,1
222108,241556,1
222108,242199,1
222130,222188,-1
222131,242030,1
222131,231460,1
222131,266223,1
222176,222805,1
222188,223241,1
222203,272378,1
222242,222263,1
222247,264168,1
222262,222263,1
222430,244254,1
222430,298184,1
222441,266833,1
222441,269216,1
222448,226619,1
222449,262195,1
222449,231974,1
222449,224115,1
222514,222515,1
222517,285907,1
222527,232107,1
222591,278795,1
222591,244271,1
222591,265056,1
222591,233068,1
222591,267043,1
222591,293976,1
222591,233472,1
222591,258472,1
222591,290202,1
222591,230690,1
222591,245666,1
222591,282870,1
222591,270572,1
222591,250364,1
222653,232545,-1
222663,225131,1
222663,247162,1
222712,232163,1
222712,258195,1
222712,270572,1
222719,296301,1
222735,241372,1
222735,258936,1
222735,235766,1
222735,233966,1
222735,260558,1
222735,276940,1
222735,222804,1
222735,277629,1
222747,222805,1
222783,237990,1
222801,240913,1
222804,267339,1
222804,234901,1
222804,282870,1
222804,242644,1
222804,255556,1
222804,241372,1
222804,224115,1
222804,293732,1
201069,294260,1
201069,232953,1
201069,234604,1
201069,287863,1
201069,222683,1
222851,291458,1
199784,213850,1
199784,222870,1
199784,213849,1
199784,209560,1
222875,241856,-1
222904,269216,1
222930,222931,1
222946,248520,1
222967,227661,-1
222976,247707,-1
222976,255573,-1
223034,223035,1
223094,296589,1
223094,241374,1
223094,269225,1
223155,263228,1
223159,296666,1
223221,223222,1
223221,264108,1
201975,222081,1
201975,255181,1
201975,265056,1
201975,262981,1
201975,206991,1
201975,205491,1
201975,266909,1
201975,241362,1
201975,270717,1
201975,231460,1
201975,219633,1
201975,262760,1
223261,235989,1
223325,223326,1
223328,249721,1
223398,226286,-1
223454,270572,-1
223475,225131,1
223492,296904,1
223492,293179,1
223497,239699,1
223510,242068,-1
223510,253618,-1
223536,264915,1
223536,244705,1
223546,295415,1
223546,228061,1
223578,223579,1
207024,282870,-1
207024,211674,-1
223600,223601,1
223617,223618,1
223652,224281,1
223652,237825,1
223652,234350,1
223652,264811,-1
223652,242264,1
223652,231243,1
223652,290081,1
223652,268129,1
223652,231441,1
223652,264585,1
223738,272043,1
223739,223740,-1
223755,223756,1
223783,225095,1
223783,258472,1
223783,280831,1
223783,228431,1
223783,277629,1
223783,245666,1
223783,262195,1
223783,245500,1
223783,265056,1
223783,295491,1
223783,288418,1
223783,235377,1
223783,231243,1
223783,249399,1
223783,243081,1
223783,259045,1
223783,261899,1
223783,234958,1
223783,233054,1
223905,237990,1
224014,224015,1
224037,287388,1
224062,236838,-1
224068,290081,1
224068,266164,1
224099,291301,1
224114,279319,1
224121,247507,1
205833,239232,1
205833,256063,1
205833,293121,1
224154,256565,1
209341,266633,-1
224202,268499,1
224229,246474,1
224229,251147,1
224270,287871,1
224270,290861,1
224270,277023,1
224270,263456,1
224270,252936,1
224270,238672,1
224270,241636,1
224270,262760,1
224270,238050,1
224270,243284,1
224270,270717,1
224270,261079,1
224270,248612,1
224270,238184,1
224270,255181,1
224270,265056,1
224270,269785,1
224270,262981,1
224270,299659,1
224270,282884,1
224270,238687,1
224270,295491,1
224334,268499,1
223408,224347,1
224393,264576,1
224468,261157,-1
224531,292898,1
224573,233023,1
224573,233600,1
218747,219384,1
224668,261183,-1
224734,245500,1
224734,298184,1
224734,255623,1
224734,243427,1
224783,233974,-1
224788,232549,1
224792,255309,-1
224836,224837,1
224913,261087,1
224914,224915,1
224945,295007,1
224953,233798,1
224966,225019,1
224966,265056,1
224966,236269,1
224991,235544,-1
225022,242055,1
213094,216022,1
213094,250280,1
225102,232924,1
225121,265981,1
225212,228780,1
225221,290081,1
225251,255623,1
225298,263022,1
225329,286971,1
225350,225351,1
225354,298184,1
225354,259474,1
225354,245500,1
225354,234861,1
225354,299740,1
225354,239694,1
225354,281484,1
225377,263439,1
225377,244708,1
225393,266515,1
225393,270545,-1
200115,216024,1
200115,223579,1
225516,225692,1
225529,288761,1
225534,234380,1
225543,225544,1
225634,225635,1
217533,287388,1
217533,220404,1
225682,242779,1
225706,292743,-1
225737,284106,1
225779,262004,1
225782,228194,1
201848,224315,1
225846,266633,-1
225850,270717,1
225850,295491,1
225850,242264,1
225903,292438,-1
225917,225918,1
225917,260251,1
225917,243766,1
225917,229113,1
225954,246739,-1
225974,257650,-1
213850,222870,1
213850,214162,1
213850,268993,-1
226008,237990,1
226008,234958,1
226020,245500,1
226020,260558,1
226041,228268,1
226079,257987,1
226079,234861,1
226079,258472,1
219122,261565,1
219122,246668,1
219122,264620,1
219122,249990,1
226190,243762,1
226190,242696,1
226220,253823,1
226231,274095,1
226231,237950,1
226231,247192,1
226231,253814,1
226231,274094,1
226231,274203,1
226231,291843,1
210836,277629,1
210836,224644,1
210836,236481,-1
210836,249887,-1
210836,211674,-1
210836,256176,1
210836,256893,1
210836,213885,-1
210836,241261,1
210836,298157,1
226273,238964,1
226285,277415,-1
226294,291574,1
226313,232144,1
226318,226841,1
226324,244257,1
226336,226337,1
226351,276334,1
226388,257045,1
225397,280326,1
225397,225582,1
226467,255170,-1
226548,241729,-1
226558,227763,1
226618,226619,1
219057,258795,1
226667,246344,-1
226693,226694,1
226705,237049,1
226719,235802,1
203044,226389,1
203044,252936,1
226726,262822,1
226726,288847,1
226726,233009,1
226726,256232,1
226726,237990,1
226726,257170,1
226726,277260,1
226726,266873,1
226726,246616,1
226726,230247,1
226726,288445,1
226738,232987,1
226762,232088,-1
226894,277533,1
226910,247794,1
226935,298280,1
226949,226950,1
226985,286650,1
226985,253067,1
223579,226841,1
223579,226364,1
223579,226076,1
223579,226366,1
223579,226100,1
223579,226162,1
223579,225894,1
223579,226318,1
223579,225778,1
223579,224730,1
223579,224484,1
223579,223747,1
223579,223705,1
223579,225059,1
223579,224270,1
223579,288822,1
223579,237489,-1
223579,269243,-1
227020,231839,1
227083,237990,1
227116,279534,1
227181,299603,-1
227199,296860,1
227210,228158,1
227210,257143,1
227220,227221,1
227237,243014,-1
227305,235704,-1
227326,263196,1
227375,232734,1
227375,260209,1
227375,269225,-1
227415,227416,1
227462,242040,1
221898,237187,1
221898,263000,1
227516,244942,1
227516,250117,1
227516,257987,1
227537,239562,1
227537,262352,1
227548,244942,1
227605,227606,1
227661,294879,1
227691,227692,1
227691,248699,1
227704,244054,1
227748,295348,-1
205359,208077,1
205359,223122,1
205359,208095,1
205359,218514,1
227813,249654,-1
227872,282870,1
227894,264620,1
227926,281520,1
227960,255170,-1
227971,256635,-1
227976,241729,1
228047,232953,1
228150,282552,1
228182,240930,1
228208,252302,1
228208,252301,1
228208,275074,1
207793,227748,1
207793,265981,1
207793,279544,1
207793,219554,1
207793,225602,1
228430,228431,1
228430,258795,1
228430,244708,1
228430,299912,1
228430,293023,1
228430,262286,1
228430,255203,1
228430,249399,1
228430,241874,1
228430,269016,1
228466,287898,-1
228652,235993,1
228682,255480,1
228710,263022,1
228718,238964,1
200691,231082,1
200691,213594,1
228779,228780,1
228795,282327,1
228811,234035,1
228844,228845,1
228853,279680,1
228859,230747,1
228859,294495,1
228859,295491,1
228913,229051,-1
